index,link_id,link_type,diameter,length,n_exp,C,status,node_out,node_in
953,link_0953,pipe,0.078699997,31.35,1.852,127.169145,Open,node_0679,node_0710
954,link_0954,pipe,0.050400002,20.469999,1.852,127.169145,Open,node_0679,node_2235
955,link_0955,pipe,0.078699997,68.379997,1.852,127.169145,Open,node_0679,node_2252
956,link_0956,pipe,0.050400002,45.82,1.852,127.169145,Open,node_0680,node_2226
957,link_0957,pipe,0.1095,1.61,1.852,127.169145,Open,node_0681,node_1896
958,link_0958,pipe,0.158,47.439999,1.852,127.169145,Open,node_0682,node_0706
959,link_0959,pipe,0.11,55.91,1.852,126.972746,Open,node_0684,node_0666
960,link_0960,pipe,0.072190002,31.610001,1.852,127.169145,Open,node_0685,node_0687
961,link_0961,pipe,0.11,0.81,1.852,126.972746,Open,node_0689,node_1880
962,link_0962,pipe,0.11,0.57,1.852,126.972746,Open,node_0689,node_2054
963,link_0963,pipe,0.072190002,54.119999,1.852,126.972746,Open,node_0690,node_1836
964,link_0964,pipe,0.072190002,29.059999,1.852,127.169145,Open,node_0690,node_2220
965,link_0965,pipe,0.050400002,1.33,1.852,126.972746,Open,node_0691,node_1832
966,link_0966,pipe,0.072190002,79.43,1.852,126.972746,Open,node_0691,node_2219
967,link_0967,pipe,0.072190002,75.449997,1.852,126.972746,Open,node_0692,node_2224
968,link_0968,pipe,0.078699997,42.540001,1.852,127.169145,Open,node_0693,node_0688
969,link_0969,pipe,0.158,1.45,1.852,126.972746,Open,node_0694,node_1876
970,link_0970,pipe,0.158,0.88,1.852,127.169145,Open,node_0695,node_2243
971,link_0971,pipe,0.1095,4.87,1.852,127.169145,Open,node_0696,node_0675
972,link_0972,pipe,0.078699997,0.82,1.852,126.972746,Open,node_0697,node_1791
973,link_0973,pipe,0.078699997,127.720001,1.852,126.972746,Open,node_0697,node_2215
974,link_0974,pipe,0.050400002,2.27,1.852,127.169145,Open,node_0699,node_0673
975,link_0975,pipe,0.1095,7.18,1.852,127.169145,Open,node_0699,node_2248
976,link_0976,pipe,0.1095,78.779999,1.852,127.169145,Open,node_0699,node_2249
977,link_0977,pipe,0.1095,51.419998,1.852,127.169145,Open,node_0701,node_0700
978,link_0978,pipe,0.078699997,1.29,1.852,127.169145,Open,node_0701,node_1874
979,link_0979,pipe,0.254,232.789993,1.852,81.01538,Open,node_0702,node_0498
980,link_0980,pipe,0.158,2.95,1.852,127.169145,Open,node_0703,node_0704
981,link_0981,pipe,0.158,0.74,1.852,127.169145,Open,node_0705,node_0704
982,link_0982,pipe,0.1095,1.5,1.852,127.169145,Open,node_0705,node_1897
983,link_0983,pipe,0.158,113.260002,1.852,127.169145,Open,node_0706,node_0703
984,link_0984,pipe,0.072190002,1.24,1.852,127.169145,Open,node_0706,node_1916
985,link_0985,pipe,0.072190002,4.65,1.852,127.169145,Open,node_0707,node_1854
986,link_0986,pipe,0.078699997,1.3,1.852,127.169145,Open,node_0708,node_1862
987,link_0987,pipe,0.101599998,37.380001,1.852,116.3672,Open,node_0709,node_0024
988,link_0988,pipe,0.11,5.48,1.852,127.169145,Open,node_0711,node_0713
989,link_0989,pipe,0.050400002,12.44,1.852,127.169145,Open,node_0712,node_0736
990,link_0990,pipe,0.050400002,33.73,1.852,127.169145,Open,node_0712,node_2262
991,link_0991,pipe,0.11,5.64,1.852,127.169145,Open,node_0714,node_0737
992,link_0992,pipe,0.11,41.25,1.852,127.169145,Open,node_0714,node_2285
993,link_0993,pipe,0.11,5.85,1.852,127.169145,Open,node_0715,node_1946
994,link_0994,pipe,0.078699997,2.24,1.852,127.169145,Open,node_0716,node_1914
995,link_0995,pipe,0.050400002,12.93,1.852,127.169145,Open,node_0717,node_2266
996,link_0996,pipe,0.050400002,17.120001,1.852,127.169145,Open,node_0717,node_2267
997,link_0997,pipe,0.050400002,56.310001,1.852,127.169145,Open,node_0717,node_2062
998,link_0998,pipe,0.050400002,52.09,1.852,127.169145,Open,node_0719,node_2233
999,link_0999,pipe,0.072190002,1.07,1.852,127.169145,Open,node_0721,node_0720
1000,link_1000,pipe,0.050400002,3.55,1.852,127.169145,Open,node_0722,node_0730
1001,link_1001,pipe,0.072190002,0.47,1.852,127.169145,Open,node_0723,node_0586
1002,link_1002,pipe,0.100199997,1.39,1.852,127.169145,Open,node_0724,node_0450
1003,link_1003,pipe,0.072190002,1.87,1.852,127.169145,Open,node_0725,node_0733
1004,link_1004,pipe,0.072190002,46.970001,1.852,127.169145,Open,node_0727,node_2280
1005,link_1005,pipe,0.050400002,0.89,1.852,127.169145,Open,node_0728,node_0729
1006,link_1006,pipe,0.072190002,9.48,1.852,127.169145,Open,node_0728,node_1918
1007,link_1007,pipe,0.072190002,6.84,1.852,127.169145,Open,node_0729,node_0731
1008,link_1008,pipe,0.072190002,6.53,1.852,127.169145,Open,node_0730,node_1940
1009,link_1009,pipe,0.072190002,2.04,1.852,127.169145,Open,node_0731,node_0739
1010,link_1010,pipe,0.072190002,1.43,1.852,127.169145,Open,node_0732,node_0738
1011,link_1011,pipe,0.072190002,6.09,1.852,127.169145,Open,node_0733,node_1926
1012,link_1012,pipe,0.072190002,1.44,1.852,127.169145,Open,node_0734,node_0725
1013,link_1013,pipe,0.11,107.110001,1.852,127.169145,Open,node_0735,node_1904
1014,link_1014,pipe,0.050400002,0.89,1.852,127.169145,Open,node_0736,node_0726
1015,link_1015,pipe,0.072190002,1.63,1.852,127.169145,Open,node_0736,node_1908
1016,link_1016,pipe,0.072190002,3.25,1.852,127.169145,Open,node_0738,node_2286
1017,link_1017,pipe,0.072190002,35.66,1.852,127.169145,Open,node_0739,node_2279
1018,link_1018,pipe,0.072190002,0.56,1.852,127.169145,Open,node_0740,node_1942
1019,link_1019,pipe,0.11,5.46,1.852,127.169145,Open,node_0740,node_1944
1020,link_1020,pipe,0.07619999699999999,8.86,1.852,95.156108,Open,node_0743,node_0205
1021,link_1021,pipe,0.076599998,2.0,1.852,86.430381,Open,node_0745,node_2156
1022,link_1022,pipe,0.101599998,10.63,1.852,55.090712,Open,node_0746,node_2301
1023,link_1023,pipe,0.076599998,11.35,1.852,55.090712,Open,node_0747,node_2145
1024,link_1024,pipe,0.101599998,6.73,1.852,86.430381,Open,node_0749,node_2011
1025,link_1025,pipe,0.097,111.360001,1.852,95.156108,Open,node_0751,node_0208
1026,link_1026,pipe,0.050799999,33.880001,1.852,127.561943,Open,node_0753,node_2309
1027,link_1027,pipe,0.050799999,1.9,1.852,127.561943,Open,node_0755,node_2308
1028,link_1028,pipe,0.097,79.660004,1.852,95.156108,Open,node_0757,node_2311
1029,link_1029,pipe,0.22860000600000002,30.25,1.852,55.090712,Open,node_0759,node_2306
1030,link_1030,pipe,0.101599998,2.35,1.852,55.090712,Open,node_0761,node_0323
1031,link_1031,pipe,0.101599998,6.08,1.852,111.990308,Open,node_0763,node_0209
1032,link_1032,pipe,0.22860000600000002,8.66,1.852,55.090712,Open,node_0765,node_0209
1033,link_1033,pipe,0.076599998,4.96,1.852,55.090712,Open,node_0771,node_0214
1034,link_1034,pipe,0.076599998,57.41,1.852,86.430381,Open,node_0773,node_2038
1035,link_1035,pipe,0.076599998,1.64,1.852,55.090712,Open,node_0775,node_0215
1036,link_1036,pipe,0.101599998,173.240005,1.852,95.156108,Open,node_0777,node_2327
1037,link_1037,pipe,0.101599998,2.99,1.852,86.430381,Open,node_0779,node_2328
1038,link_1038,pipe,0.101599998,70.970001,1.852,127.561943,Open,node_0781,node_2333
1039,link_1039,pipe,0.101599998,85.879997,1.852,127.561943,Open,node_0783,node_0006
1040,link_1040,pipe,0.101599998,9.2,1.852,86.430381,Open,node_0785,node_0238
1041,link_1041,pipe,0.101599998,1.94,1.852,127.561943,Open,node_0787,node_0230
1042,link_1042,pipe,0.101599998,53.380001,1.852,127.561943,Open,node_0789,node_0790
1043,link_1043,pipe,0.101599998,10.12,1.852,127.561943,Open,node_0791,node_0792
1044,link_1044,pipe,0.101599998,7.48,1.852,127.561943,Open,node_0793,node_0523
1045,link_1045,pipe,0.101599998,62.360001,1.852,127.561943,Open,node_0795,node_2350
1046,link_1046,pipe,0.101599998,3.07,1.852,127.561943,Open,node_0797,node_2351
1047,link_1047,pipe,0.101599998,91.709999,1.852,81.01538,Open,node_0799,node_2354
1048,link_1048,pipe,0.15239999399999998,156.649994,1.852,118.387304,Open,node_0801,node_0812
1049,link_1049,pipe,0.1,33.310001,1.852,127.561943,Open,node_0803,node_2396
1050,link_1050,pipe,0.1,51.27,1.852,127.561943,Open,node_0805,node_2154
1051,link_1051,pipe,0.0965,47.439999,1.852,127.561943,Open,node_0807,node_2359
1052,link_1052,pipe,0.0965,38.380001,1.852,127.561943,Open,node_0809,node_2360
1053,link_1053,pipe,0.101599998,57.869999,1.852,127.561943,Open,node_0811,node_0006
1054,link_1054,pipe,0.15239999399999998,2.61,1.852,118.387304,Open,node_0813,node_0525
1055,link_1055,pipe,0.15239999399999998,1.74,1.852,118.387304,Open,node_0815,node_0004
1056,link_1056,pipe,0.101599998,3.4,1.852,81.01538,Open,node_0817,node_0004
1057,link_1057,pipe,0.101599998,45.950001,1.852,80.847038,Open,node_0819,node_2366
1058,link_1058,pipe,0.101599998,3.17,1.852,80.847038,Open,node_0821,node_1952
1059,link_1059,pipe,0.101599998,2.27,1.852,125.654067,Open,node_0823,node_2005
1060,link_1060,pipe,0.09,6.14,1.852,127.561943,Open,node_0825,node_2006
1061,link_1061,pipe,0.15239999399999998,4.63,1.852,118.387304,Open,node_0827,node_0005
1062,link_1062,pipe,0.203,1.95,1.852,80.847038,Open,node_0829,node_0005
1063,link_1063,pipe,0.178,89.459999,1.852,80.847038,Open,node_0830,node_2378
1064,link_1064,pipe,0.178,3.99,1.852,80.847038,Open,node_0831,node_0366
1065,link_1065,pipe,0.101599998,42.880001,1.852,125.654067,Open,node_0832,node_2379
1066,link_1066,pipe,0.101599998,1.39,1.852,125.654067,Open,node_0833,node_0366
1067,link_1067,pipe,0.101599998,11.48,1.852,80.847038,Open,node_0837,node_0367
1068,link_1068,pipe,0.178,2.15,1.852,80.847038,Open,node_0839,node_0010
1069,link_1069,pipe,0.076599998,2.0,1.852,106.54725,Open,node_0841,node_0358
1070,link_1070,pipe,0.178,3.58,1.852,80.847038,Open,node_0843,node_0010
1071,link_1071,pipe,0.101599998,34.27,1.852,125.654067,Open,node_0845,node_2374
1072,link_1072,pipe,0.0965,0.79,1.852,127.561943,Open,node_0847,node_0012
1073,link_1073,pipe,0.050400002,2.41,1.852,126.972746,Open,node_0849,node_0014
1074,link_1074,pipe,0.0965,53.349998,1.852,127.561943,Open,node_0851,node_2386
1075,link_1075,pipe,0.0965,39.240002,1.852,127.561943,Open,node_0853,node_2387
1076,link_1076,pipe,0.050400002,35.43,1.852,126.972746,Open,node_0855,node_2388
1077,link_1077,pipe,0.050400002,45.619999,1.852,126.972746,Open,node_0857,node_2392
1078,link_1078,pipe,0.1,1.58,1.852,127.561943,Open,node_0859,node_0016
1079,link_1079,pipe,0.063,1.7,1.852,127.561943,Open,node_0861,node_0017
1080,link_1080,pipe,0.1,47.240002,1.852,127.561943,Open,node_0863,node_2394
1081,link_1081,pipe,0.1,81.730003,1.852,127.561943,Open,node_0865,node_2357
1082,link_1082,pipe,0.1,1.61,1.852,127.561943,Open,node_0867,node_0533
1083,link_1083,pipe,0.1485,121.129997,1.852,127.561943,Open,node_0869,node_0016
1084,link_1084,pipe,0.0965,42.27,1.852,127.561943,Open,node_0871,node_0018
1085,link_1085,pipe,0.0965,43.799999,1.852,127.561943,Open,node_0873,node_2397
1086,link_1086,pipe,0.0965,18.200001,1.852,127.561943,Open,node_0875,node_0522
1087,link_1087,pipe,0.15,34.580002,1.852,127.561943,Open,node_0877,node_2400
1088,link_1088,pipe,0.1,52.400002,1.852,127.561943,Open,node_0879,node_2399
1089,link_1089,pipe,0.097,2.19,1.852,127.561943,Open,node_0881,node_0296
1090,link_1090,pipe,0.097,48.759998,1.852,127.561943,Open,node_0883,node_0493
1091,link_1091,pipe,0.1,1.88,1.852,127.561943,Open,node_0885,node_0020
1092,link_1092,pipe,0.1,3.76,1.852,127.561943,Open,node_0887,node_0022
1093,link_1093,pipe,0.15,2.33,1.852,127.561943,Open,node_0889,node_0021
1094,link_1094,pipe,0.1,1.82,1.852,127.561943,Open,node_0891,node_2016
1095,link_1095,pipe,0.08,4.77,1.852,127.561943,Open,node_0893,node_2017
1096,link_1096,pipe,0.101599998,9.93,1.852,96.16616,Open,node_0897,node_2406
1097,link_1097,pipe,0.178,2.66,1.852,96.16616,Open,node_0899,node_0026
1098,link_1098,pipe,0.178,8.67,1.852,96.16616,Open,node_0903,node_0327
1099,link_1099,pipe,0.178,61.66,1.852,96.16616,Open,node_0905,node_2412
1100,link_1100,pipe,0.178,3.88,1.852,96.16616,Open,node_0907,node_0028
1101,link_1101,pipe,0.254,1.94,1.852,81.01538,Open,node_0911,node_0497
1102,link_1102,pipe,0.254,2.5,1.852,81.01538,Open,node_0912,node_2419
1103,link_1103,pipe,0.254,1.55,1.852,81.01538,Open,node_0913,node_0498
1104,link_1104,pipe,0.101599998,18.5,1.852,127.561943,Open,node_0915,node_2418
1105,link_1105,pipe,0.15239999399999998,10.87,1.852,125.654067,Open,node_0917,node_0566
1106,link_1106,pipe,0.2,2.88,1.852,127.561943,Open,node_0919,node_0029
1107,link_1107,pipe,0.254,41.900002,1.852,81.01538,Open,node_0921,node_2423
1108,link_1108,pipe,0.254,2.3,1.852,81.01538,Open,node_0923,node_0029
1109,link_1109,pipe,0.2,9.5,1.852,127.561943,Open,node_0924,node_0918
1110,link_1110,pipe,0.2,1.95,1.852,127.561943,Open,node_0925,node_1964
1111,link_1111,pipe,0.2,29.07,1.852,127.561943,Open,node_0927,node_0031
1112,link_1112,pipe,0.15239999399999998,391.910004,1.852,125.654067,Open,node_0929,node_2421
1113,link_1113,pipe,0.15239999399999998,2.48,1.852,125.654067,Open,node_0931,node_0295
1114,link_1114,pipe,0.2,3.7,1.852,127.561943,Open,node_0933,node_0295
1115,link_1115,pipe,0.15,1.96,1.852,127.561943,Open,node_0935,node_0033
1116,link_1116,pipe,0.2,4.96,1.852,127.561943,Open,node_0937,node_0934
1117,link_1117,pipe,0.076599998,40.880001,1.852,107.192561,Open,node_0939,node_0257
1118,link_1118,pipe,0.101599998,1.34,1.852,107.192561,Open,node_0941,node_1960
1119,link_1119,pipe,0.101599998,4.05,1.852,107.192561,Open,node_0943,node_1962
1120,link_1120,pipe,0.101599998,1.81,1.852,107.192561,Open,node_0945,node_0038
1121,link_1121,pipe,0.178,1.55,1.852,107.192561,Open,node_0947,node_0361
1122,link_1122,pipe,0.101599998,38.709999,1.852,107.192561,Open,node_0949,node_0043
1123,link_1123,pipe,0.203,5.06,1.852,107.192561,Open,node_0951,node_0042
1124,link_1124,pipe,0.101599998,1.99,1.852,107.192561,Open,node_0952,node_2157
1125,link_1125,pipe,0.101599998,73.75,1.852,107.192561,Open,node_0955,node_2431
1126,link_1126,pipe,0.101599998,3.61,1.852,107.192561,Open,node_0957,node_0045
1127,link_1127,pipe,0.07619999699999999,42.130001,1.852,95.156108,Open,node_0959,node_2433
1128,link_1128,pipe,0.050799999,77.040001,1.852,107.192561,Open,node_0961,node_0046
1129,link_1129,pipe,0.076599998,44.900002,1.852,107.192561,Open,node_0963,node_2437
1130,link_1130,pipe,0.076599998,6.5,1.852,120.491579,Open,node_0965,node_0610
1131,link_1131,pipe,0.076599998,59.439999,1.852,120.491579,Open,node_0967,node_0278
1132,link_1132,pipe,0.076599998,3.31,1.852,107.192561,Open,node_0969,node_0053
1133,link_1133,pipe,0.203,0.91,1.852,107.192561,Open,node_0975,node_1974
1134,link_1134,pipe,0.076599998,39.919998,1.852,107.192561,Open,node_0977,node_0049
1135,link_1135,pipe,0.076599998,4.18,1.852,55.090712,Open,node_0979,node_0646
1136,link_1136,pipe,0.076599998,11.23,1.852,55.090712,Open,node_0981,node_0315
1137,link_1137,pipe,0.076599998,74.440002,1.852,126.860518,Open,node_0983,node_0055
1138,link_1138,pipe,0.999,3.9,1.852,107.192561,Open,node_0985,node_2043
1139,link_1139,pipe,0.106,1.16,1.852,127.561943,Open,node_0987,node_0428
1140,link_1140,pipe,0.076599998,2.23,1.852,126.860518,Open,node_0989,node_2475
1141,link_1141,pipe,0.076599998,3.4,1.852,126.860518,Open,node_0991,node_0239
1142,link_1142,pipe,0.076599998,18.620001,1.852,126.860518,Open,node_0993,node_0637
1143,link_1143,pipe,0.101599998,3.26,1.852,126.860518,Open,node_0995,node_0240
1144,link_1144,pipe,0.101599998,1.86,1.852,126.860518,Open,node_0997,node_2481
1145,link_1145,pipe,0.101599998,62.869999,1.852,126.860518,Open,node_0999,node_0994
1146,link_1146,pipe,0.076599998,16.57,1.852,126.860518,Open,node_1001,node_0435
1147,link_1147,pipe,0.050799999,4.3,1.852,126.972746,Open,node_1003,node_0059
1148,link_1148,pipe,0.127199997,21.67,1.852,106.54725,Open,node_1005,node_0306
1149,link_1149,pipe,0.101599998,3.66,1.852,121.9786,Open,node_1007,node_0062
1150,link_1150,pipe,0.050799999,6.97,1.852,121.9786,Open,node_1009,node_0063
1151,link_1151,pipe,0.050799999,1.47,1.852,121.9786,Open,node_1011,node_0062
1152,link_1152,pipe,0.101599998,9.37,1.852,121.9786,Open,node_1013,node_0486
1153,link_1153,pipe,0.101599998,2.29,1.852,80.847038,Open,node_1015,node_0305
1154,link_1154,pipe,0.08,1.65,1.852,127.561943,Open,node_1017,node_0064
1155,link_1155,pipe,0.127199997,2.58,1.852,80.847038,Open,node_1019,node_0304
1156,link_1156,pipe,0.178,1.97,1.852,80.847038,Open,node_1021,node_0542
1157,link_1157,pipe,0.1,179.910004,1.852,127.561943,Open,node_1023,node_2391
1158,link_1158,pipe,0.101599998,1.19,1.852,80.847038,Open,node_1025,node_1953
1159,link_1159,pipe,0.101599998,0.83,1.852,80.847038,Open,node_1027,node_1955
1160,link_1160,pipe,0.076599998,1.56,1.852,80.847038,Open,node_1029,node_1957
1161,link_1161,pipe,0.076599998,3.24,1.852,126.860518,Open,node_1031,node_0061
1162,link_1162,pipe,0.1,60.75,1.852,127.561943,Open,node_1033,node_2492
1163,link_1163,pipe,0.1,53.119999,1.852,127.561943,Open,node_1035,node_2497
1164,link_1164,pipe,0.101599998,5.12,1.852,96.16616,Open,node_1037,node_0074
1165,link_1165,pipe,0.076599998,3.38,1.852,125.654067,Open,node_1039,node_0077
1166,link_1166,pipe,0.076599998,43.549999,1.852,125.654067,Open,node_1041,node_0078
1167,link_1167,pipe,0.101599998,12.72,1.852,125.654067,Open,node_1043,node_0243
1168,link_1168,pipe,0.076599998,89.449997,1.852,125.654067,Open,node_1044,node_2506
1169,link_1169,pipe,0.101599998,4.83,1.852,125.654067,Open,node_1045,node_0552
1170,link_1170,pipe,0.101599998,2.24,1.852,125.654067,Open,node_1047,node_2508
1171,link_1171,pipe,0.076599998,3.36,1.852,125.654067,Open,node_1051,node_0076
1172,link_1172,pipe,0.101599998,62.939999,1.852,125.654067,Open,node_1053,node_2509
1173,link_1173,pipe,0.050799999,1.24,1.852,126.972746,Open,node_1055,node_0083
1174,link_1174,pipe,0.050799999,62.810001,1.852,126.972746,Open,node_1057,node_2513
1175,link_1175,pipe,0.050799999,41.889999,1.852,126.972746,Open,node_1059,node_2515
1176,link_1176,pipe,0.14400000000000002,1.47,1.852,127.561943,Open,node_1061,node_0086
1177,link_1177,pipe,0.1,110.519997,1.852,127.561943,Open,node_1063,node_2626
1178,link_1178,pipe,0.097,21.620001,1.852,127.561943,Open,node_1065,node_2518
1179,link_1179,pipe,0.076599998,8.73,1.852,125.654067,Open,node_1069,node_0075
1180,link_1180,pipe,0.101599998,79.379997,1.852,125.654067,Open,node_1071,node_0075
1181,link_1181,pipe,0.178,22.02,1.852,96.16616,Open,node_1073,node_0559
1182,link_1182,pipe,0.14400000000000002,1.76,1.852,127.561943,Open,node_1075,node_0084
1183,link_1183,pipe,0.097,44.150002,1.852,127.561943,Open,node_1079,node_2494
1184,link_1184,pipe,0.076599998,2.0,1.852,125.654067,Open,node_1081,node_2202
1185,link_1185,pipe,0.101599998,35.619999,1.852,125.654067,Open,node_1083,node_0550
1186,link_1186,pipe,0.0965,76.849998,1.852,127.561943,Open,node_1085,node_2022
1187,link_1187,pipe,0.050799999,3.52,1.852,126.972746,Open,node_1087,node_2523
1188,link_1188,pipe,0.1,16.040001,1.852,127.561943,Open,node_1089,node_2526
1189,link_1189,pipe,0.101599998,45.84,1.852,96.16616,Open,node_1091,node_2023
1190,link_1190,pipe,0.050799999,33.849998,1.852,126.972746,Open,node_1093,node_2529
1191,link_1191,pipe,0.195,11.71,1.852,127.561943,Open,node_1095,node_0091
1192,link_1192,pipe,0.195,1.9,1.852,127.561943,Open,node_1097,node_0089
1193,link_1193,pipe,0.076599998,2.69,1.852,86.430381,Open,node_1099,node_0093
1194,link_1194,pipe,0.050799999,5.68,1.852,107.192561,Open,node_1103,node_0094
1195,link_1195,pipe,0.101599998,9.54,1.852,55.090712,Open,node_1105,node_0095
1196,link_1196,pipe,0.07619999699999999,1.88,1.852,95.156108,Open,node_1107,node_0118
1197,link_1197,pipe,0.101599998,4.72,1.852,55.090712,Open,node_1109,node_0474
1198,link_1198,pipe,0.203,46.150002,1.852,55.090712,Open,node_1111,node_0103
1199,link_1199,pipe,0.101599998,5.64,1.852,55.090712,Open,node_1113,node_0355
1200,link_1200,pipe,0.076599998,67.870003,1.852,107.192561,Open,node_1115,node_2545
1201,link_1201,pipe,0.101599998,29.450001,1.852,86.430381,Open,node_1117,node_2547
1202,link_1202,pipe,0.127199997,79.139999,1.852,86.430381,Open,node_1118,node_0280
1203,link_1203,pipe,0.127199997,6.89,1.852,86.430381,Open,node_1119,node_0321
1204,link_1204,pipe,0.101599998,1.17,1.852,55.090712,Open,node_1121,node_0106
1205,link_1205,pipe,0.127199997,42.080002,1.852,86.430381,Open,node_1123,node_2550
